Name,class,fold
fa4_FV2_MP3.mp3,0,1
fa4_FV3_MP3.mp3,0,1
fa4_MV1_MP3.mp3,0,1
fa4_MV2_MP3.mp3,0,1
fa4_MV3_MP3.mp3,0,1
feng4_MV1_MP3.wav,1,1
feng4_FV3_MP3.wav,1,1
feng4_FV2_MP3.wav,1,1
feng4_FV1_MP3.wav,1,1
feng3_MV3_MP3.wav,1,1
feng3_MV2_MP3.wav,1,1
feng3_MV1_MP3.wav,1,1
feng3_FV3_MP3.wav,1,1
feng3_FV2_MP3.wav,1,1
feng3_FV1_MP3.wav,1,1
feng2_MV3_MP3.wav,1,1
feng2_MV2_MP3.wav,1,1
feng2_MV1_MP3.wav,1,1
feng2_FV3_MP3.wav,1,1
feng2_FV2_MP3.wav,1,1
feng2_FV1_MP3.wav,1,1
feng1_MV3_MP3.wav,1,1
feng1_MV2_MP3.wav,1,1
feng1_MV1_MP3.wav,1,1
feng1_FV3_MP3.wav,1,1
feng1_FV2_MP3.wav,1,1
feng1_FV1_MP3.wav,1,1
fen4_MV3_MP3.wav,1,1
fen4_MV2_MP3.wav,1,1
fen4_MV1_MP3.wav,1,1
fen4_FV3_MP3.wav,1,1
fen4_FV2_MP3.wav,1,1
fen4_FV1_MP3.wav,1,1
fen3_MV3_MP3.wav,1,1
fen3_MV2_MP3.wav,1,1
fen3_MV1_MP3.wav,1,1
fen3_FV3_MP3.wav,1,1
fen3_FV2_MP3.wav,1,1
fen3_FV1_MP3.wav,1,1
fen2_MV3_MP3.wav,1,1
fen2_MV2_MP3.wav,1,1
fen2_MV1_MP3.wav,1,1
fen2_FV3_MP3.wav,1,1
fen2_FV2_MP3.wav,1,1
fen2_FV1_MP3.wav,1,1
fen1_MV3_MP3.wav,1,1
fen1_MV2_MP3.wav,1,1
fen1_MV1_MP3.wav,1,1
fen1_FV3_MP3.wav,1,1
fen1_FV2_MP3.wav,1,1
fen1_FV1_MP3.wav,1,1
fei4_MV3_MP3.wav,1,1
fei4_MV2_MP3.wav,1,1
fei4_MV1_MP3.wav,1,1
fei4_FV3_MP3.wav,1,1
fei4_FV2_MP3.wav,1,1
fei4_FV1_MP3.wav,1,1
fei3_MV3_MP3.wav,1,1
fei3_MV2_MP3.wav,1,1
fei3_MV1_MP3.wav,1,1
fei3_FV3_MP3.wav,1,1
fei3_FV2_MP3.wav,1,1
fei3_FV1_MP3.wav,1,1
fei2_MV3_MP3.wav,1,1
fei2_MV2_MP3.wav,1,1
fei2_MV1_MP3.wav,1,1
fei2_FV3_MP3.wav,1,1
fei2_FV2_MP3.wav,1,1
fei2_FV1_MP3.wav,1,1
fei1_MV3_MP3.wav,1,1
fei1_MV2_MP3.wav,1,1
fei1_MV1_MP3.wav,1,1
fei1_FV3_MP3.wav,1,1
fei1_FV2_MP3.wav,1,1
fei1_FV1_MP3.wav,1,1
fang4_MV3_MP3.wav,1,1
fang4_MV2_MP3.wav,1,1
fang4_MV1_MP3.wav,1,1
fang4_FV3_MP3.wav,1,1
fang4_FV2_MP3.wav,1,1
fang4_FV1_MP3.wav,1,1
fang3_MV3_MP3.wav,1,1
fang3_MV2_MP3.wav,1,1
fang3_MV1_MP3.wav,1,1
fang3_FV3_MP3.wav,1,1
fang3_FV2_MP3.wav,1,1
fang3_FV1_MP3.wav,1,1
fang2_MV3_MP3.wav,1,1
fang2_MV2_MP3.wav,1,1
fang2_MV1_MP3.wav,1,1
fang2_FV3_MP3.wav,1,1
fang2_FV2_MP3.wav,1,1
fang2_FV1_MP3.wav,1,1
fang1_MV3_MP3.wav,1,1
fang1_MV2_MP3.wav,1,1
fang1_MV1_MP3.wav,1,1
fang1_FV3_MP3.wav,1,1
fang1_FV2_MP3.wav,1,1
fang1_FV1_MP3.wav,1,1
fan4_MV3_MP3.wav,1,1
fan4_MV2_MP3.wav,1,1
fan4_MV1_MP3.wav,1,1
fan4_FV3_MP3.wav,1,1
fan4_FV2_MP3.wav,1,1
fan4_FV1_MP3.wav,1,1
fan3_MV3_MP3.wav,1,1
fan3_MV2_MP3.wav,1,1
fan3_MV1_MP3.wav,1,1
fan3_FV3_MP3.wav,1,1
fan3_FV2_MP3.wav,1,1
fan3_FV1_MP3.wav,1,1
fan2_MV3_MP3.wav,1,1
fan2_MV2_MP3.wav,1,1
fan2_MV1_MP3.wav,1,1
fan2_FV3_MP3.wav,1,1
fan2_FV2_MP3.wav,1,1
fan2_FV1_MP3.wav,1,1
fan1_MV3_MP3.wav,1,1
fan1_MV2_MP3.wav,1,1
fan1_MV1_MP3.wav,1,1
fan1_FV3_MP3.wav,1,1
fan1_FV2_MP3.wav,1,1
fan1_FV1_MP3.wav,1,1
feng4_MV3_MP3.wav,1,1
feng4_MV2_MP3.wav,1,1
